hex_id,quarter,forecast_target_quarter,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_01202,2026-01-01,2026-03-01,1,0.0,1.0,1.0,0.2,0.48565543465974087,0.16940680988794632,6,1,urban,next_quarter,realized_plus_planned
hex_01203,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.3333333333333333,0.4721109810292846,0.16302644754641907,9,1,urban,next_quarter,realized_plus_planned
hex_01204,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267912,0.0794149373321052,194,0,urban,next_quarter,realized_plus_planned
hex_01205,2026-01-01,2026-03-01,0,0.0,0.0,2.0,0.0,0.0,0.07429955044365426,249,0,urban,next_quarter,realized_plus_planned
hex_01206,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.05484012528346121,481,0,urban,next_quarter,realized_plus_planned
hex_01207,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.0615558042376655,386,0,urban,next_quarter,realized_plus_planned
hex_01208,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.2639445094853578,0.10719857163591677,54,1,urban,next_quarter,realized_plus_planned
hex_01209,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.2639445094853574,0.08810164369639956,140,1,urban,next_quarter,realized_plus_planned
hex_01210,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.07171570671075515,275,0,urban,next_quarter,realized_plus_planned
hex_01211,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.2639445094853582,0.08459359056906181,165,0,urban,next_quarter,realized_plus_planned
hex_01212,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.34013872628660535,0.055818042535722034,471,0,mixed,next_quarter,realized_plus_planned
hex_01213,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.15203690834047806,0.011389274186285705,1255,0,mixed,next_quarter,realized_plus_planned
hex_01214,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1792966107085285,0.025520151480192876,925,0,natural,next_quarter,realized_plus_planned
