hex_id,quarter,forecast_target_year_start,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_00495,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.034133333333333335,1076,0,urban,next_year,realized
hex_00496,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.15203690834047753,0.03367719298245614,1079,0,urban,next_year,realized
hex_00497,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267876,0.6494650793650796,179,0,urban,next_year,realized
hex_00498,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.322304761904762,577,0,urban,next_year,realized
hex_00499,2026-01-01,2026-03-01,0,0.0,1.0,2.0,0.0,0.13197225474267904,0.5323031746031746,287,0,urban,next_year,realized
hex_00500,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.3959167642280371,0.2926380952380952,610,0,urban,next_year,realized
hex_00501,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.5,0.4721109810292841,0.3722380952380952,506,0,urban,next_year,realized
hex_00502,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.5,0.39591676422803695,0.4336106098579784,426,0,urban,next_year,realized
hex_00503,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267893,0.6488831168831167,182,0,urban,next_year,realized
hex_00504,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.33303308913308916,561,0,urban,next_year,realized
hex_00505,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.11736190476190474,826,0,urban,next_year,realized
hex_00506,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,1.3282111111111115,14,1,urban,next_year,realized
hex_00507,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.3416634920634921,549,0,urban,next_year,realized
hex_00508,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.7096104761904763,140,1,urban,next_year,realized
hex_00509,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.05504761904761905,985,0,urban,next_year,realized
hex_00510,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.07967619047619048,918,0,urban,next_year,realized
hex_00511,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.05246666666666667,996,0,urban,next_year,realized
hex_00512,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267915,0.12821904761904762,807,0,urban,next_year,realized
