hex_id,quarter,forecast_target_quarter,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_00064,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.18854237144392344,0.023982442628945628,1329,0,urban,next_quarter,realized
hex_00065,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568596,0.05762868744197883,965,0,urban,next_quarter,realized
hex_00066,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.07975570620329894,747,0,urban,next_quarter,realized
hex_00067,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568563,0.0874077706381164,684,0,urban,next_quarter,realized
hex_00068,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.3080734452496092,0.12076947630338526,444,0,urban,next_quarter,realized
hex_00069,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.23906214761137182,0.13537946788376268,357,0,urban,next_quarter,realized
hex_00070,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.11953107380568595,0.08226889839390032,732,0,urban,next_quarter,realized
hex_00071,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.20816647154392653,0.05751815076953118,967,0,urban,next_quarter,realized
hex_00072,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.23906214761137146,0.12334884201731834,427,0,urban,next_quarter,realized
hex_00073,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1319722547426787,0.13488938715246393,359,0,urban,next_quarter,realized
hex_00074,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.1164356457795438,469,0,urban,next_quarter,realized
hex_00075,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.0929115303574836,637,0,urban,next_quarter,realized
hex_00076,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.17929661070852848,0.053209801598609816,1021,0,urban,next_quarter,realized
